"Subject","Language","Item","Trial","Score","RT","InferPattern","Type","Valid","Description"
12,"L2","audio/r3.wav",16,1,1.042172674,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
12,"L2","audio/r11.wav",17,1,1.207839865,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
12,"L2","audio/r12.wav",18,1,1.309583353,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
12,"L2","audio/r15.wav",19,1,1.225477235,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
12,"L2","audio/r22.wav",20,1,1.927148433,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
12,"L2","audio/r13.wav",21,1,1.259087471,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
12,"L2","audio/r8.wav",22,1,1.008567345,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
12,"L2","audio/r4.wav",23,1,1.24245439,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
12,"L2","audio/r5.wav",24,1,1.359235943,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
13,"L1","audio/n13.wav",1,1,2.110947266,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
13,"L1","audio/n19.wav",2,1,11.26409737,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
13,"L1","audio/n10.wav",3,1,2.278072174,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
13,"L1","audio/n16.wav",4,1,2.06072773,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
13,"L1","audio/n3.wav",5,1,2.428133155,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
13,"L1","audio/n22.wav",6,1,2.032144327,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
13,"L1","audio/n17.wav",7,1,3.047730429,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
13,"L1","audio/n1.wav",8,1,2.12771965,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
13,"L1","audio/n23.wav",9,1,3.17989125,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
13,"L1","audio/n9.wav",10,1,7.790712558,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
13,"L1","audio/n12.wav",11,1,2.127455181,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
13,"L1","audio/n24.wav",12,1,2.49503315,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
13,"L1","audio/n21.wav",13,1,2.294718418,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
13,"L1","audio/n2.wav",14,1,1.827121757,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
13,"L1","audio/n4.wav",15,1,2.110818794,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
13,"L1","audio/n20.wav",16,1,3.264890033,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
13,"L1","audio/n11.wav",17,1,2.812419165,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
13,"L1","audio/n6.wav",18,1,4.115316116,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
13,"L1","audio/n5.wav",19,1,1.910494261,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
13,"L1","audio/n7.wav",20,1,2.86258513,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
13,"L1","audio/n8.wav",21,1,2.662624355,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
13,"L1","audio/n14.wav",22,1,2.094516451,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
13,"L1","audio/n15.wav",23,1,1.610003893,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
13,"L1","audio/n18.wav",24,1,4.633037568,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
13,"L2","audio/r11.wav",1,1,1.257368385,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
13,"L2","audio/r1.wav",2,1,2.779579569,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
13,"L2","audio/r2.wav",3,1,1.593155561,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
13,"L2","audio/r17.wav",4,1,2.344829563,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
13,"L2","audio/r12.wav",5,1,1.559732047,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
13,"L2","audio/r14.wav",6,1,1.993925778,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
13,"L2","audio/r5.wav",7,1,1.726745381,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
13,"L2","audio/r23.wav",8,1,2.12815582,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
13,"L2","audio/r9.wav",9,1,1.893949855,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
13,"L2","audio/r15.wav",10,1,1.827462874,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
13,"L2","audio/r10.wav",11,1,2.729032765,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
13,"L2","audio/r16.wav",12,1,1.743702325,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
13,"L2","audio/r13.wav",13,1,1.476154548,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
13,"L2","audio/r20.wav",14,1,12.04755189,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
13,"L2","audio/r19.wav",15,1,1.977187814,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
13,"L2","audio/r24.wav",16,1,2.194441087,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
13,"L2","audio/r18.wav",17,1,2.044076822,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
13,"L2","audio/r22.wav",18,1,2.060743579,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
13,"L2","audio/r6.wav",19,1,5.918945172,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
13,"L2","audio/r7.wav",20,1,2.678879086,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
13,"L2","audio/r21.wav",21,1,2.160902012,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
13,"L2","audio/r4.wav",22,1,2.161102064,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
13,"L2","audio/r8.wav",23,1,1.810288765,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
13,"L2","audio/r3.wav",24,1,2.662440819,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
14,"L1","audio/n22.wav",1,0,2.344725285,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
14,"L1","audio/n16.wav",2,1,6.102747656,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
14,"L1","audio/n18.wav",3,1,6.419946332,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
14,"L1","audio/n20.wav",4,0,4.282382656,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
14,"L1","audio/n5.wav",5,1,10.89646203,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
14,"L1","audio/n10.wav",6,1,4.29904534,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
14,"L1","audio/n1.wav",7,0,3.463913279,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
14,"L1","audio/n8.wav",8,1,3.68091637,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
14,"L1","audio/n2.wav",9,0,3.313675855,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
14,"L1","audio/n13.wav",10,1,2.812216942,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
14,"L1","audio/n19.wav",11,1,2.561896076,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
14,"L1","audio/n23.wav",12,1,11.31419147,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
14,"L1","audio/n12.wav",13,0,4.566564454,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
14,"L1","audio/n4.wav",14,0,4.382275539,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
14,"L1","audio/n3.wav",15,1,4.784052791,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
14,"L1","audio/n24.wav",16,0,6.754269198,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
14,"L1","audio/n6.wav",17,0,5.217675421,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
14,"L1","audio/n14.wav",18,1,5.451393114,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
14,"L1","audio/n9.wav",19,1,2.662159509,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
14,"L1","audio/n17.wav",20,1,6.570349673,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
14,"L1","audio/n11.wav",21,0,8.041519482,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
14,"L1","audio/n21.wav",22,0,8.324175812,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
14,"L1","audio/n7.wav",23,0,3.981447715,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
14,"L1","audio/n15.wav",24,1,8.591635519,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
14,"L2","audio/r17.wav",1,1,4.683147486,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
14,"L2","audio/r2.wav",2,1,2.062959225,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
14,"L2","audio/r9.wav",3,1,7.438180836,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
14,"L2","audio/r1.wav",4,0,5.351181742,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
14,"L2","audio/r11.wav",5,1,1.69325123,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
14,"L2","audio/r18.wav",6,1,4.850617238,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
14,"L2","audio/r24.wav",7,1,6.553885502,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
14,"L2","audio/r6.wav",8,1,2.678718804,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
14,"L2","audio/r4.wav",9,1,2.762100529,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
14,"L2","audio/r15.wav",10,1,3.129778329,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
14,"L2","audio/r16.wav",11,1,3.079971586,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
14,"L2","audio/r7.wav",12,1,1.927245232,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
14,"L2","audio/r23.wav",13,1,4.983883486,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
14,"L2","audio/r8.wav",14,1,3.146615979,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
14,"L2","audio/r14.wav",15,1,5.084890196,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
14,"L2","audio/r13.wav",16,1,5.985890519,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
14,"L2","audio/r5.wav",17,0,4.850312017,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
14,"L2","audio/r12.wav",18,1,4.183302814,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
14,"L2","audio/r22.wav",19,1,5.518325861,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
14,"L2","audio/r21.wav",20,0,7.505876421,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
14,"L2","audio/r10.wav",21,1,1.82711165,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
14,"L2","audio/r19.wav",22,1,3.563965625,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
14,"L2","audio/r20.wav",23,1,3.831233141,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
14,"L2","audio/r3.wav",24,1,2.561819332,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
15,"L1","audio/n11.wav",1,1,1.943856067,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
15,"L1","audio/n1.wav",2,1,1.359309099,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
15,"L1","audio/n17.wav",3,1,10.88034023,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
15,"L1","audio/n15.wav",4,1,2.361607006,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
15,"L1","audio/n19.wav",5,1,1.811456332,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
15,"L1","audio/n6.wav",6,1,1.208963428,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
15,"L1","audio/n3.wav",7,1,1.760129478,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
15,"L1","audio/n9.wav",8,1,2.011008307,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
15,"L1","audio/n12.wav",9,1,3.86474471,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
15,"L1","audio/n2.wav",10,1,1.37601026,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
15,"L1","audio/n23.wav",11,1,0.924923299,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
15,"L1","audio/n16.wav",12,0,9.54361505,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
15,"L1","audio/n18.wav",13,1,1.743489912,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
15,"L1","audio/n14.wav",14,1,5.100716312,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
15,"L1","audio/n8.wav",15,1,0.891524078,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
15,"L1","audio/n24.wav",16,1,3.831172252,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
15,"L1","audio/n10.wav",17,1,1.627864147,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
15,"L1","audio/n4.wav",18,1,0.808104537,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
15,"L1","audio/n13.wav",19,1,0.908613857,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
15,"L1","audio/n21.wav",20,1,1.675024295,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
15,"L1","audio/n5.wav",21,1,1.97744035,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
15,"L1","audio/n22.wav",22,1,1.777724781,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
15,"L1","audio/n7.wav",23,1,1.259305531,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
15,"L1","audio/n20.wav",24,1,6.437069617,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
15,"L2","audio/r17.wav",1,1,1.593063993,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
15,"L2","audio/r19.wav",2,1,1.376997295,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
15,"L2","audio/r1.wav",3,1,3.630996254,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
15,"L2","audio/r3.wav",4,1,0.991936345,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
15,"L2","audio/r12.wav",5,1,5.618461014,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
15,"L2","audio/r15.wav",6,1,13.01786664,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
15,"L2","audio/r6.wav",7,0,6.52049158,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
15,"L2","audio/r13.wav",8,1,1.058468169,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
15,"L2","audio/r16.wav",9,1,7.539334516,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
15,"L2","audio/r4.wav",10,1,1.860288804,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
15,"L2","audio/r5.wav",11,1,5.234262798,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
15,"L2","audio/r7.wav",12,1,8.073853988,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
15,"L2","audio/r21.wav",13,1,0.524219479,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
